timestamp,number,status,available_bike_stands,available_bikes,percentage_cloud_coverage,visibility_distance,percentage_humidity,current_temperature,feels_like_temperature,is_rainy,snow,wind_speed,pressure,sunrise,sunset,counter_events
2024-12-11 21:30:00,44,1,13,5,100.0,9500.0,84.0,6.49,6.08,0.0,0.0,4.625,1024.0,2024-12-11 07:17:52,2024-12-11 16:17:37,1
2024-12-11 21:45:00,44,1,13,5,100.0,9750.0,82.5,6.74,6.125,0.0,0.0,5.0825,1024.0,2024-12-11 07:17:52,2024-12-11 16:17:37,1
2024-12-11 22:00:00,44,1,13,5,100.0,10000.0,81.0,6.99,6.17,0.0,0.0,5.54,1024.0,2024-12-11 07:17:52,2024-12-11 16:17:37,1
2024-12-11 22:15:00,44,1,13,5,100.0,10000.0,81.0,6.99,6.17,0.0,0.0,5.54,1024.0,2024-12-11 13:18:04.250000,2024-12-11 22:17:38.500000,1
2024-12-11 22:30:00,44,1,13,5,100.0,10000.0,81.0,6.99,6.17,0.0,0.0,5.54,1024.0,2024-12-11 19:18:16.500000,2024-12-12 04:17:40,1
2024-12-11 22:45:00,44,1,16,2,100.0,10000.0,81.0,6.99,6.17,0.0,0.0,5.54,1024.0,2024-12-12 01:18:28.750000,2024-12-12 10:17:41.500000,1
2024-12-11 23:00:00,44,1,16,2,100.0,10000.0,81.0,6.99,6.17,0.0,0.0,5.54,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-11 23:15:00,44,1,16,2,100.0,10000.0,82.5,6.74,5.885,0.0,0.0,5.54,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-11 23:30:00,44,1,16,2,100.0,10000.0,84.0,6.49,5.6,0.0,0.0,5.54,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-11 23:45:00,44,1,17,1,100.0,10000.0,85.5,6.24,5.315,0.0,0.0,5.54,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 00:00:00,44,1,17,1,100.0,10000.0,87.0,5.99,5.03,0.0,0.0,5.54,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 00:15:00,44,1,16,1,93.75,9250.0,87.0,5.74,5.0200000000000005,0.0,0.0,4.155,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 00:30:00,44,1,17,1,87.5,8500.0,87.0,5.49,5.01,0.0,0.0,2.77,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 00:45:00,44,1,17,1,81.25,7750.0,87.0,5.24,5.0,0.0,0.0,1.3849999999999998,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 01:00:00,44,1,17,1,75.0,7000.0,87.0,4.99,4.99,0.0,0.0,0.0,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 01:15:00,44,1,17,1,75.0,7000.0,87.0,4.99,4.7125,0.0,0.0,1.385,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 01:30:00,44,1,17,1,75.0,7000.0,87.0,4.99,4.4350000000000005,0.0,0.0,2.77,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 01:45:00,44,1,17,0,75.0,7000.0,87.0,4.99,4.1575,0.0,0.0,4.155,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 02:00:00,44,1,17,1,75.0,7000.0,87.0,4.99,3.88,0.0,0.0,5.54,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 02:15:00,44,1,17,1,72.0,6750.0,87.0,4.74,3.9075,0.0,0.0,5.0825,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 02:30:00,44,1,17,1,69.0,6500.0,87.0,4.49,3.935,0.0,0.0,4.625,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 02:45:00,44,1,17,1,66.0,6250.0,87.0,4.24,3.9625,0.0,0.0,4.1675,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 03:00:00,44,1,17,1,63.0,6000.0,87.0,3.99,3.99,0.0,0.0,3.71,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 03:15:00,44,1,17,1,66.0,5750.0,88.5,3.99,3.99,0.0,0.0,3.71,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 03:30:00,44,1,17,1,69.0,5500.0,90.0,3.99,3.99,0.0,0.0,3.71,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 03:45:00,44,1,17,1,72.0,5250.0,91.5,3.99,3.99,0.0,0.0,3.71,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 04:15:00,44,1,18,0,81.25,5250.0,93.0,3.99,3.99,0.0,0.0,3.2425,1023.75,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 04:30:00,44,1,18,0,87.5,5500.0,93.0,3.99,3.99,0.0,0.0,2.775,1023.5,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 04:45:00,44,1,18,0,93.75,5750.0,93.0,3.99,3.99,0.0,0.0,2.3075,1023.25,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 05:00:00,44,1,18,0,100.0,6000.0,93.0,3.99,3.99,0.0,0.0,1.84,1023.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 05:15:00,44,1,18,0,80.0,6250.0,94.75,3.74,3.3925,0.0,0.0,2.765,1023.25,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 05:30:00,44,1,18,0,60.0,6500.0,96.5,3.49,2.795,0.0,0.0,3.69,1023.5,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 05:45:00,44,1,18,0,40.0,6750.0,98.25,3.24,2.1975,0.0,0.0,4.615,1023.75,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 06:00:00,44,1,14,4,20.0,7000.0,100.0,2.99,1.6,0.0,0.0,5.54,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 06:15:00,44,1,12,6,20.0,6750.0,98.25,2.74,1.6975,0.0,0.0,4.155,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 06:30:00,44,1,12,6,20.0,6500.0,96.5,2.49,1.795,0.0,0.0,2.77,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 06:45:00,44,1,12,6,20.0,6250.0,94.75,2.24,1.8925,0.0,0.0,1.3849999999999998,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 07:00:00,44,1,12,6,20.0,6000.0,93.0,1.99,1.99,0.0,0.0,0.0,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 07:30:00,44,1,13,5,51.0,6500.0,96.5,1.99,1.225,0.0,0.0,2.77,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 07:45:00,44,1,13,5,66.5,6750.0,98.25,1.99,0.8425,0.0,0.0,4.155,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 08:00:00,44,1,16,2,82.0,7000.0,100.0,1.99,0.46,0.0,0.0,5.54,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 08:15:00,44,1,16,2,79.5,6750.0,98.25,2.24,1.0925,0.0,0.0,4.615,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 08:30:00,44,1,17,1,77.0,6500.0,96.5,2.49,1.725,0.0,0.0,3.69,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 08:45:00,44,1,17,1,74.5,6250.0,94.75,2.74,2.3575000000000004,0.0,0.0,2.7649999999999997,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 09:00:00,44,1,18,0,72.0,6000.0,93.0,2.99,2.99,0.0,0.0,1.84,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 09:15:00,44,1,17,1,54.0,7000.0,90.0,3.74,3.74,0.0,0.0,2.3075,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 09:30:00,44,1,18,0,36.0,8000.0,87.0,4.49,4.49,0.0,0.0,2.775,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 09:45:00,44,1,17,1,18.0,9000.0,84.0,5.24,5.24,0.0,0.0,3.2424999999999997,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 10:00:00,44,1,18,0,0.0,10000.0,81.0,5.99,5.99,0.0,0.0,3.71,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 10:15:00,44,1,18,0,10.0,10000.0,79.75,6.49,6.0025,0.0,0.0,5.5625,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 10:30:00,44,1,18,0,20.0,10000.0,78.5,6.99,6.015000000000001,0.0,0.0,7.414999999999999,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 10:45:00,44,1,17,1,30.0,10000.0,77.25,7.49,6.0275,0.0,0.0,9.267499999999998,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 11:00:00,44,1,17,1,40.0,10000.0,76.0,7.99,6.04,0.0,0.0,11.12,1024.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 11:15:00,44,1,17,1,55.0,10000.0,74.75,8.24,6.425,0.0,0.0,10.6525,1023.75,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 11:30:00,44,1,18,0,70.0,10000.0,73.5,8.49,6.8100000000000005,0.0,0.0,10.185,1023.5,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 11:45:00,44,1,18,0,85.0,10000.0,72.25,8.74,7.195,0.0,0.0,9.7175,1023.25,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 12:00:00,44,1,18,0,100.0,10000.0,71.0,8.99,7.58,0.0,0.0,9.25,1023.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 12:15:00,44,1,18,0,93.75,10000.0,71.0,9.24,7.9675,0.0,0.0,8.7925,1022.75,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 12:30:00,44,1,17,1,87.5,10000.0,71.0,9.49,8.355,0.0,0.0,8.335,1022.5,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 12:45:00,44,1,18,0,81.25,10000.0,71.0,9.74,8.7425,0.0,0.0,7.8775,1022.25,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 13:00:00,44,1,18,0,75.0,10000.0,71.0,9.99,9.13,0.0,0.0,7.42,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 13:15:00,44,1,18,0,66.25,10000.0,71.0,9.99,9.0375,0.0,0.0,7.8775,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 13:30:00,44,1,10,8,57.5,10000.0,71.0,9.99,8.945,0.0,0.0,8.335,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 13:45:00,44,1,8,10,48.75,10000.0,71.0,9.99,8.8525,0.0,0.0,8.7925,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 14:00:00,44,1,8,10,40.0,10000.0,71.0,9.99,8.76,0.0,0.0,9.25,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 14:15:00,44,1,7,11,48.75,10000.0,72.25,9.99,8.8525,0.0,0.0,8.7925,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 14:45:00,44,1,6,12,66.25,10000.0,74.75,9.99,9.0375,0.0,0.0,7.8775,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 15:00:00,44,1,8,10,75.0,10000.0,76.0,9.99,9.13,0.0,0.0,7.42,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 15:15:00,44,1,10,8,81.25,10000.0,76.0,9.99,9.13,0.0,0.0,7.42,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 15:45:00,44,1,8,10,93.75,10000.0,76.0,9.99,9.13,0.0,0.0,7.42,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 16:00:00,44,1,8,10,100.0,10000.0,76.0,9.99,9.13,0.0,0.0,7.42,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 16:15:00,44,1,10,8,100.0,10000.0,76.0,9.99,9.13,0.0,0.0,7.42,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 16:30:00,44,1,9,9,100.0,10000.0,76.0,9.99,9.13,0.0,0.0,7.42,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 16:45:00,44,1,10,8,100.0,10000.0,76.0,9.99,9.13,0.0,0.0,7.42,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 17:00:00,44,1,10,8,100.0,10000.0,76.0,9.99,9.13,0.0,0.0,7.42,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 17:15:00,44,1,11,7,93.75,10000.0,77.25,9.74,8.96,0.25,0.0,6.95,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 17:30:00,44,1,12,6,87.5,10000.0,78.5,9.49,8.79,0.5,0.0,6.48,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 18:00:00,44,1,12,6,75.0,10000.0,81.0,8.99,8.45,1.0,0.0,5.54,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 18:15:00,44,1,12,6,56.25,10000.0,82.5,8.74,8.334999999999999,1.0,0.0,4.155,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 18:30:00,44,1,13,5,37.5,10000.0,84.0,8.49,8.219999999999999,1.0,0.0,2.77,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 18:45:00,44,1,14,4,18.75,10000.0,85.5,8.24,8.105,1.0,0.0,1.3849999999999998,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 19:00:00,44,1,14,4,0.0,10000.0,87.0,7.99,7.99,1.0,0.0,0.0,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 19:15:00,44,1,13,5,25.0,10000.0,88.5,7.74,7.535,1.0,0.0,1.385,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 19:30:00,44,1,13,5,50.0,10000.0,90.0,7.49,7.08,1.0,0.0,2.77,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 19:45:00,44,1,13,5,75.0,10000.0,91.5,7.24,6.625,1.0,0.0,4.155,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 20:00:00,44,1,13,5,100.0,10000.0,93.0,6.99,6.17,1.0,0.0,5.54,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 20:15:00,44,1,13,5,75.0,10000.0,93.0,6.99,6.375,1.0,0.0,5.0825,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 20:30:00,44,1,13,5,50.0,10000.0,93.0,6.99,6.58,1.0,0.0,4.625,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 20:45:00,44,1,14,4,25.0,10000.0,93.0,6.99,6.785,1.0,0.0,4.1675,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 21:00:00,44,1,14,4,0.0,10000.0,93.0,6.99,6.99,1.0,0.0,3.71,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 21:15:00,44,1,13,5,18.75,10000.0,91.5,7.24,6.9425,1.0,0.0,4.6375,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 21:30:00,44,1,12,6,37.5,10000.0,90.0,7.49,6.895,1.0,0.0,5.5649999999999995,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 21:45:00,44,1,13,5,56.25,10000.0,88.5,7.74,6.8475,1.0,0.0,6.4925,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 22:00:00,44,1,13,5,75.0,10000.0,87.0,7.99,6.8,1.0,0.0,7.42,1022.0,2024-12-12 07:18:41,2024-12-12 16:17:43,1
2024-12-12 22:15:00,44,1,13,5,56.25,10000.0,85.5,8.24,6.775,0.75,0.0,9.2725,1022.0,2024-12-12 13:18:52.750000,2024-12-12 22:17:44.750000,1
2024-12-12 22:30:00,44,1,14,4,37.5,10000.0,84.0,8.49,6.75,0.5,0.0,11.125,1022.0,2024-12-12 19:19:04.500000,2024-12-13 04:17:46.500000,1
2024-12-12 22:45:00,44,1,14,4,18.75,10000.0,82.5,8.74,6.725,0.25,0.0,12.9775,1022.0,2024-12-13 01:19:16.250000,2024-12-13 10:17:48.250000,1
2024-12-12 23:00:00,44,1,14,4,0.0,10000.0,81.0,8.99,6.7,0.0,0.0,14.83,1022.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-12 23:15:00,44,1,14,4,0.0,10000.0,81.0,8.74,6.535,0.0,0.0,13.9025,1021.75,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-12 23:30:00,44,1,15,3,0.0,10000.0,81.0,8.49,6.37,0.0,0.0,12.975,1021.5,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-12 23:45:00,44,1,14,4,0.0,10000.0,81.0,8.24,6.205,0.0,0.0,12.0475,1021.25,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 00:15:00,44,1,15,3,0.0,10000.0,82.5,7.49,6.0275,0.0,0.0,8.799999999999999,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 00:30:00,44,1,15,3,0.0,10000.0,84.0,6.99,6.015000000000001,0.0,0.0,6.4799999999999995,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 00:45:00,44,1,15,3,0.0,10000.0,85.5,6.49,6.0025,0.0,0.0,4.16,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 01:00:00,44,1,16,2,0.0,10000.0,87.0,5.99,5.99,0.0,0.0,1.84,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 01:15:00,44,1,17,1,5.0,10000.0,87.0,5.74,5.3175,0.0,0.0,3.2350000000000003,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 01:30:00,44,1,17,1,10.0,10000.0,87.0,5.49,4.645,0.0,0.0,4.63,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 01:45:00,44,1,17,1,15.0,10000.0,87.0,5.24,3.9725,0.0,0.0,6.025,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 02:00:00,44,1,17,1,20.0,10000.0,87.0,4.99,3.3,0.0,0.0,7.42,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 02:15:00,44,1,18,0,40.0,10000.0,85.5,5.49,3.604999999999999,0.0,0.0,8.805,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 02:30:00,44,1,18,0,60.0,10000.0,84.0,5.99,3.91,0.0,0.0,10.19,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 02:45:00,44,1,18,0,80.0,10000.0,82.5,6.49,4.215,0.0,0.0,11.575,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 03:00:00,44,1,18,0,100.0,10000.0,81.0,6.99,4.52,0.0,0.0,12.96,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 03:15:00,44,1,18,0,100.0,10000.0,79.75,6.99,4.6,0.0,0.0,12.5,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 03:30:00,44,1,17,0,100.0,10000.0,78.5,6.99,4.68,0.0,0.0,12.04,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 03:45:00,44,1,18,0,100.0,10000.0,77.25,6.99,4.76,0.0,0.0,11.58,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 04:00:00,44,1,18,0,100.0,10000.0,76.0,6.99,4.84,0.0,0.0,11.12,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 04:15:00,44,1,18,0,93.75,10000.0,78.75,6.74,4.5375,0.0,0.0,11.12,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 04:30:00,44,1,18,0,87.5,10000.0,81.5,6.49,4.234999999999999,0.0,0.0,11.12,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 04:45:00,44,1,18,0,81.25,10000.0,84.25,6.24,3.9325,0.0,0.0,11.12,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 05:00:00,44,1,18,0,75.0,10000.0,87.0,5.99,3.63,0.0,0.0,11.12,1021.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 05:15:00,44,1,16,2,75.0,10000.0,85.5,6.24,3.7825,0.0,0.0,12.0475,1021.25,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 05:30:00,44,1,16,2,75.0,10000.0,84.0,6.49,3.935,0.0,0.0,12.975,1021.5,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 05:45:00,44,1,16,2,75.0,10000.0,82.5,6.74,4.0875,0.0,0.0,13.9025,1021.75,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 06:00:00,44,1,16,2,75.0,10000.0,81.0,6.99,4.24,0.0,0.0,14.83,1022.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 06:15:00,44,1,16,2,81.25,10000.0,79.75,7.24,4.295,0.0,0.0,17.1425,1022.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 06:30:00,44,1,16,2,87.5,10000.0,78.5,7.49,4.35,0.0,0.0,19.455,1022.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 06:45:00,44,1,16,2,93.75,10000.0,77.25,7.74,4.405,0.0,0.0,21.7675,1022.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 07:00:00,44,1,15,3,100.0,10000.0,76.0,7.99,4.46,0.0,0.0,24.08,1022.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 07:15:00,44,1,17,1,100.0,10000.0,77.25,7.74,4.285,0.0,0.0,22.685,1022.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 07:45:00,44,1,17,1,100.0,10000.0,79.75,7.24,3.935,0.0,0.0,19.895,1022.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 08:00:00,44,1,18,0,100.0,10000.0,81.0,6.99,3.76,0.0,0.0,18.5,1022.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 08:15:00,44,1,18,0,93.75,10000.0,82.5,6.99,3.76,0.0,0.0,18.5,1022.25,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 08:30:00,44,1,19,0,87.5,10000.0,84.0,6.99,3.76,0.0,0.0,18.5,1022.5,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 08:45:00,44,1,18,1,81.25,10000.0,85.5,6.99,3.76,0.0,0.0,18.5,1022.75,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 09:00:00,44,1,18,1,75.0,10000.0,87.0,6.99,3.76,0.0,0.0,18.5,1023.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 09:15:00,44,1,19,0,81.25,10000.0,85.5,7.24,4.13,0.0,0.0,18.0425,1023.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 09:30:00,44,1,19,0,87.5,10000.0,84.0,7.49,4.5,0.0,0.0,17.585,1023.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 09:45:00,44,1,19,0,93.75,10000.0,82.5,7.74,4.87,0.0,0.0,17.1275,1023.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 10:00:00,44,1,19,0,100.0,10000.0,81.0,7.99,5.24,0.0,0.0,16.67,1023.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 10:30:00,44,1,19,0,100.0,10000.0,81.0,8.49,5.41,0.0,0.0,21.295,1023.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
2024-12-13 10:45:00,44,1,18,1,100.0,10000.0,81.0,8.74,5.495,0.0,0.0,23.6075,1023.0,2024-12-13 07:19:28,2024-12-13 16:17:50,1
